"Var1" "Var2" "value" "gender"
"583" 23 8 31.14148141793 "m"
"584" 24 8 34.1928904019514 "m"
"585" 25 8 37.1394055211628 "m"
"586" 26 8 42.0100396463971 "m"
"587" 27 8 48.5367218279416 "m"
"588" 28 8 55.2336986953672 "m"
"589" 29 8 59.4950487093755 "m"
"590" 30 8 62.7993406111469 "m"
"591" 31 8 68.0710585994801 "m"
"592" 32 8 75.2726788003525 "m"
"593" 33 8 85.7468417886608 "m"
"594" 34 8 97.294928394773 "m"
"595" 35 8 103.803885895809 "m"
"596" 36 8 110.332448420547 "m"
"597" 37 8 118.723601773033 "m"
"598" 38 8 125.652444525725 "m"
"599" 39 8 131.232331668443 "m"
"600" 40 8 136.405941806682 "m"
"601" 41 8 139.42441604123 "m"
"602" 42 8 141.576758154317 "m"
"603" 43 8 148.946401085295 "m"
"604" 44 8 154.000603920792 "m"
"605" 45 8 157.124632092336 "m"
"606" 46 8 162.457270899391 "m"
"607" 47 8 167.095207684735 "m"
"608" 48 8 178.326201430478 "m"
"609" 49 8 187.128684014873 "m"
"610" 50 8 195.042748366178 "m"
"611" 51 8 211.86132593941 "m"
"612" 52 8 195.752344356253 "m"
"613" 53 8 177.445900093114 "m"
"614" 54 8 185.522122831991 "m"
"615" 55 8 194.873176340154 "m"
"616" 56 8 196.415769805499 "m"
"617" 57 8 182.874370537047 "m"
"618" 58 8 179.507239295942 "m"
"619" 59 8 176.527660880729 "m"
"620" 60 8 173.486991514386 "m"
"621" 61 8 164.886735491038 "m"
"622" 62 8 157.932055454852 "m"
"623" 63 8 140.692536170558 "m"
"624" 64 8 125.052355192479 "m"
"625" 65 8 115.819800450624 "m"
"626" 66 8 107.476654138471 "m"
"627" 67 8 99.2828896941796 "m"
"628" 68 8 86.8735412191482 "m"
"629" 69 8 73.0290114759219 "m"
"630" 70 8 64.6734520569607 "m"
"631" 71 8 48.4280322752914 "m"
"632" 72 8 34.4037443499313 "m"
"633" 73 8 21.5112323124445 "m"
"634" 74 8 13.037591276133 "m"
"635" 75 8 7.68598742314823 "m"
"636" 76 8 4.59332484679165 "m"
"637" 77 8 2.835251528951 "m"
"638" 78 8 1.64606613368847 "m"
"639" 79 8 0.914173822628775 "m"
"640" 80 8 0.57402116837248 "m"
"641" 1 9 4.51430796364502 "m"
"642" 2 9 5.01451957625012 "m"
"643" 3 9 5.63440798686725 "m"
"644" 4 9 6.36248282282751 "m"
"645" 5 9 7.1544132536648 "m"
"646" 6 9 8.05138226619512 "m"
"647" 7 9 9.03998368412765 "m"
"648" 8 9 10.0079556052706 "m"
"649" 9 9 10.7851903553465 "m"
"650" 10 9 11.4986519481182 "m"
"651" 11 9 12.4013170109627 "m"
"652" 12 9 13.5585310329305 "m"
"653" 13 9 14.9845088888653 "m"
"654" 14 9 16.2468571496781 "m"
"655" 15 9 17.6810835772138 "m"
"656" 16 9 19.5531099719732 "m"
"657" 17 9 21.3430558578058 "m"
"658" 18 9 23.5985188593687 "m"
"659" 19 9 25.389457589683 "m"
"660" 20 9 26.694062931442 "m"
"661" 21 9 28.8595758438645 "m"
"662" 22 9 31.0708764981218 "m"
"663" 23 9 34.2137281982523 "m"
"664" 24 9 37.5507405414931 "m"
"665" 25 9 40.7681241173808 "m"
"666" 26 9 46.0915771012616 "m"
"667" 27 9 53.2229690736137 "m"
"668" 28 9 60.5296414049319 "m"
"669" 29 9 65.1557363384158 "m"
"670" 30 9 68.7233696760881 "m"
"671" 31 9 74.4313493862266 "m"
"672" 32 9 82.2314161048544 "m"
"673" 33 9 93.5803435693279 "m"
"674" 34 9 102.831584215005 "m"
"675" 35 9 110.198207644115 "m"
"676" 36 9 117.753146062565 "m"
"677" 37 9 123.629003442302 "m"
"678" 38 9 132.188919904077 "m"
"679" 39 9 138.700347381004 "m"
"680" 40 9 139.904530819197 "m"
"681" 41 9 144.143512015033 "m"
"682" 42 9 151.209511186784 "m"
"683" 43 9 156.783139708749 "m"
"684" 44 9 162.399580551923 "m"
"685" 45 9 167.232579775737 "m"
"686" 46 9 171.306027005013 "m"
"687" 47 9 180.92996453075 "m"
"688" 48 9 189.598823521238 "m"
"689" 49 9 196.428869108745 "m"
"690" 50 9 205.26584232144 "m"
"691" 51 9 217.979341938866 "m"
"692" 52 9 207.966313142162 "m"
"693" 53 9 186.657897270263 "m"
"694" 54 9 192.11676656495 "m"
"695" 55 9 203.997013540792 "m"
"696" 56 9 201.840606331031 "m"
"697" 57 9 189.508464861103 "m"
"698" 58 9 182.454120192152 "m"
"699" 59 9 178.567544534321 "m"
"700" 60 9 171.579659031915 "m"
"701" 61 9 164.12390096503 "m"
"702" 62 9 143.206025430128 "m"
